"","date","fed","stock","market","trump","bank","rate","big","cramer","share","new","year","ceo","job","investor","high","apple","hike","tax","earning","rise","report","facebook","china","growth","analyst","trade","street","economy","good","buy","wall","plan","time","amazon","fall","company","hit","bitcoin","dollar","low","tech","yellen","expect","rally","price","iphone","central","early","start","cut","billion","datum","deal","economic","update","need","google","week","bond","ed","policy","oil","business","inflation","mover","sale","op","look","beat","raise","million","like","strategist","trader","sell","goldman","want","twitter","hour","global","fund","ahead","surge","jump","change","gold","chair","come","watch","drop","gain","ecb","day","yield","Date","Open","High","Low","Close","Adj.Close","Volume","Date_prev","pre_close","Rise"
"1"," 1 Aug 2016",2,9,5,3,2,2,1,2,4,0,1,4,0,1,1,1,2,0,0,1,0,0,0,5,3,2,2,5,2,4,2,0,2,0,0,0,5,0,1,7,2,0,2,3,1,0,0,2,0,0,1,1,2,4,0,0,0,0,0,4,0,2,0,0,2,0,1,0,1,0,0,5,0,1,0,0,0,0,1,1,1,1,2,0,0,0,0,3,0,0,1,0,1,0,"2016-08-02",18401.150391,18403.650391,18247.789063,18313.769531,18313.769531,89680000," 1 Aug 2016",18404.509766,"False"
"2"," 1 Aug 2017",1,12,10,8,10,5,1,4,3,9,13,0,1,14,1,18,0,0,3,3,4,1,5,6,4,5,2,3,1,3,2,1,3,6,3,4,7,3,1,2,5,0,3,0,1,5,3,2,3,2,3,2,2,3,0,2,0,1,2,10,3,2,0,1,2,8,5,0,0,0,3,0,0,2,8,1,2,0,1,3,1,1,0,0,0,1,2,6,3,3,0,0,4,0,"2017-08-02",22004.359375,22036.099609,21967.460938,22016.240234,22016.240234,336820000," 1 Aug 2017",21963.919922,"True"
"3"," 1 Dec 2016",4,3,5,10,2,4,3,3,2,4,5,3,2,0,1,0,2,4,1,0,2,0,1,3,2,4,0,0,2,3,0,1,0,0,2,1,3,0,0,4,2,0,1,1,1,0,0,1,0,2,1,0,1,0,0,1,2,0,3,7,0,0,0,0,1,3,5,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,2,3,0,0,0,"2016-12-02",19161.25,19196.140625,19141.179688,19170.419922,19170.419922,84920000," 1 Dec 2016",19191.929688,"False"
"4"," 1 Feb 2016",7,5,15,1,5,0,4,3,0,0,4,3,0,0,3,0,0,0,4,0,0,0,3,2,8,2,0,0,2,0,0,1,1,0,0,0,1,0,0,0,2,0,1,3,1,0,0,3,0,2,0,0,1,0,0,0,0,1,1,16,0,6,0,0,2,0,9,0,1,2,0,0,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,"2016-02-02",16420.210938,16420.210938,16108.44043,16153.540039,16153.540039,126210000," 1 Feb 2016",16449.179688,"False"
"5"," 1 Feb 2017",60,2,7,26,8,14,0,3,5,4,8,2,2,2,5,4,11,0,4,2,0,3,1,3,1,5,2,6,0,1,2,7,6,1,3,3,0,0,2,3,2,0,6,1,1,1,0,0,9,0,0,2,0,10,0,0,0,0,0,78,10,1,0,0,0,1,18,0,0,0,0,0,0,4,0,0,0,0,4,1,0,0,0,0,6,2,0,3,3,0,2,0,4,2,"2017-02-02",19858.339844,19922.75,19831.089844,19884.910156,19884.910156,347220000," 1 Feb 2017",19890.939453,"False"
"6"," 1 Feb 2018",11,14,18,6,5,15,8,9,6,6,15,9,17,4,8,14,0,8,17,14,6,22,5,6,2,3,4,3,3,0,3,11,12,11,13,5,8,3,5,7,6,0,10,3,10,5,3,4,0,5,5,3,2,1,8,0,3,3,0,36,0,2,3,0,0,1,30,0,3,1,5,2,3,0,10,1,4,0,6,2,5,3,6,1,5,4,3,0,4,10,3,0,8,0,"2018-02-02",26061.789063,26061.789063,25490.660156,25520.960938,25520.960938,522880000," 1 Feb 2018",26186.710938,"False"
"7"," 1 Jan 2018",0,1,1,1,2,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2018-01-02",24809.349609,24864.189453,24741.699219,24824.009766,24824.009766,341130000," 1 Jan 2018",24719.220703,"True"
"8"," 1 Jun 2016",5,4,4,0,10,1,5,5,5,3,3,0,2,0,0,0,0,0,4,1,0,4,1,0,4,1,5,0,4,1,3,0,5,2,0,0,0,0,0,1,4,0,0,1,0,0,0,2,0,0,0,0,3,0,0,0,0,4,0,9,0,1,0,0,2,2,7,4,4,0,0,0,1,0,2,0,0,0,5,1,2,1,1,0,1,1,0,0,1,0,1,0,5,0,"2016-06-02",17789.050781,17838.560547,17703.550781,17838.560547,17838.560547,75560000," 1 Jun 2016",17789.669922,"True"
"9"," 1 Jun 2017",20,6,7,7,17,23,1,2,4,20,20,6,14,1,3,0,7,3,0,3,10,1,13,6,4,0,0,9,0,2,0,14,6,0,0,4,2,0,0,4,1,0,3,3,0,0,8,5,8,10,0,0,1,0,0,4,4,3,2,35,2,5,3,2,1,0,15,4,0,7,0,4,1,0,1,0,0,2,1,0,0,0,5,3,4,0,2,5,2,2,1,0,0,0,"2017-06-02",21142.089844,21225.039063,21129.560547,21206.289063,21206.289063,329700000," 1 Jun 2017",21144.179688,"True"
"10"," 1 Mar 2016",0,6,5,0,2,0,1,4,1,1,1,2,0,2,2,1,0,0,1,0,0,0,4,2,0,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,2,2,0,0,0,1,0,2,3,0,0,0,2,0,0,2,1,1,0,0,0,1,0,0,0,0,7,0,"2016-03-02",16851.169922,16900.169922,16766.320313,16899.320313,16899.320313,104470000," 1 Mar 2016",16865.080078,"True"
"11"," 1 Mar 2017",14,7,11,19,0,10,3,5,5,1,3,3,6,2,7,0,5,5,2,6,0,1,1,0,1,9,2,8,0,2,0,1,4,0,2,1,5,0,4,4,1,0,0,10,0,0,0,3,3,1,3,0,0,0,0,0,0,0,0,19,0,1,0,0,1,2,15,2,11,0,2,2,1,3,0,1,0,1,3,0,0,0,4,6,2,3,0,0,4,1,0,0,4,0,"2017-03-02",21128.910156,21129.199219,20996.609375,21002.970703,21002.970703,319910000," 1 Mar 2017",21115.550781,"False"
"12"," 1 May 2016",6,0,2,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2016-05-02",17783.779297,17912.349609,17773.710938,17891.160156,17891.160156,80100000," 1 May 2016",17773.640625,"True"
"13"," 1 May 2017",10,3,5,22,9,0,1,4,3,8,13,5,1,5,5,10,0,6,4,2,0,3,2,10,4,3,4,6,5,11,5,4,3,2,1,6,1,0,4,6,0,0,6,0,5,2,0,2,1,8,2,2,0,7,0,0,0,2,0,19,0,2,4,6,2,0,15,1,0,1,3,2,0,0,10,3,3,1,1,0,1,1,3,1,4,3,4,0,2,0,1,0,3,0,"2017-05-02",20941.189453,20960.919922,20904.060547,20949.890625,20949.890625,338810000," 1 May 2017",20913.460938,"True"
"14"," 1 Nov 2016",3,6,4,0,0,4,0,1,2,2,2,1,0,2,0,3,2,0,2,0,2,0,2,2,0,8,1,0,2,2,1,1,0,1,3,1,0,0,0,2,0,0,2,0,0,2,0,1,1,0,0,0,2,0,0,1,0,0,0,11,0,1,0,0,1,1,5,2,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,"2016-11-02",18017.720703,18044.150391,17931.890625,17959.640625,17959.640625,88610000," 1 Nov 2016",18037.099609,"False"
"15"," 1 Nov 2017",68,17,24,11,27,42,16,2,7,22,6,8,15,4,18,3,18,8,7,7,1,19,3,11,7,9,2,6,1,3,7,7,7,0,2,5,9,8,3,3,11,3,13,0,3,3,5,2,4,1,3,6,2,3,5,1,1,5,0,99,2,2,5,0,0,7,32,1,0,0,1,1,0,4,2,0,2,1,0,6,0,10,9,0,15,7,19,0,6,0,7,0,9,6,"2017-11-02",23463.240234,23531.380859,23350.980469,23516.259766,23516.259766,348040000," 1 Nov 2017",23435.009766,"True"
"16"," 1 Oct 2017",2,0,0,6,2,0,2,0,0,0,0,2,2,0,1,0,0,11,0,0,0,1,0,0,1,0,2,0,0,0,2,6,0,0,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,1,2,0,2,0,0,1,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"2017-10-02",22423.470703,22559.380859,22416,22557.599609,22557.599609,268530000," 1 Oct 2017",22405.089844,"True"
"17"," 1 Sep 2016",9,5,4,0,4,7,0,1,9,0,3,2,15,0,2,2,3,0,0,3,5,1,0,0,0,2,3,1,1,2,3,1,1,0,2,2,1,0,0,7,0,0,2,0,0,0,0,2,2,6,0,0,0,0,0,0,0,2,0,11,0,0,0,0,2,5,6,0,0,0,1,3,4,0,0,0,0,3,1,0,0,1,3,0,0,0,0,2,0,3,0,0,13,0,"2016-09-02",18466.009766,18544.759766,18439.099609,18491.960938,18491.960938,74350000," 1 Sep 2016",18419.300781,"True"
"18"," 2 Apr 2017",0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"2017-04-03",20665.169922,20692.339844,20517.820313,20650.210938,20650.210938,285670000," 2 Apr 2017",20663.220703,"False"
"19"," 2 Aug 2016",6,3,0,1,2,10,0,4,5,2,6,3,6,2,6,1,6,0,0,2,0,0,0,5,0,2,6,1,2,3,2,2,0,0,0,1,1,0,0,2,1,0,2,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,14,0,3,6,0,2,2,2,1,6,0,2,0,2,1,1,1,9,0,1,0,1,0,0,0,0,3,0,0,0,1,0,0,1,0,"2016-08-03",18313.080078,18355,18283.230469,18355,18355,78550000," 2 Aug 2016",18313.769531,"True"
"20"," 2 Aug 2017",18,11,8,11,3,8,2,5,8,14,6,13,19,3,15,13,0,0,7,0,1,7,2,5,2,1,2,10,0,1,2,3,4,4,5,11,3,1,5,24,9,0,0,1,0,17,0,3,3,3,5,2,0,0,0,0,0,0,2,39,0,4,4,5,2,3,11,7,5,1,0,2,0,1,2,2,0,0,2,1,0,0,2,0,0,2,3,0,0,0,0,0,2,0,"2017-08-03",22007.580078,22044.849609,21991.320313,22026.099609,22026.099609,278730000," 2 Aug 2017",22016.240234,"True"
"21"," 2 Feb 2016",0,3,0,0,1,2,0,3,1,1,1,1,2,0,0,2,0,0,0,0,1,1,0,1,0,2,2,0,1,2,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,"2016-02-03",16186.200195,16381.69043,15960.450195,16336.660156,16336.660156,141870000," 2 Feb 2016",16153.540039,"True"
"22"," 2 Feb 2017",14,14,8,22,4,10,1,1,4,5,6,5,4,5,5,1,5,1,4,1,6,2,2,2,2,6,3,1,1,2,2,0,0,5,0,1,2,0,2,3,0,0,0,0,4,0,0,2,0,0,0,0,0,2,0,2,0,0,0,21,0,0,0,0,2,0,5,4,0,2,1,1,0,2,0,0,0,0,3,0,0,0,0,2,0,2,0,1,0,1,3,0,9,0,"2017-02-03",19964.210938,20081.480469,19964.210938,20071.460938,20071.460938,344220000," 2 Feb 2017",19884.910156,"True"
"23"," 2 Jan 2017",0,0,2,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,"2017-01-03",19872.859375,19938.529297,19775.929688,19881.759766,19881.759766,339180000," 2 Jan 2017",19762.599609,"True"
"24"," 2 Jan 2018",4,19,13,5,2,15,8,4,2,4,15,0,3,8,8,7,3,1,0,3,4,1,2,4,12,1,4,5,0,2,4,2,0,1,0,3,7,6,2,7,5,0,5,9,3,10,1,1,0,2,3,0,4,7,0,0,0,0,3,26,3,4,7,4,0,1,7,17,0,2,1,0,8,0,3,0,0,2,2,2,1,9,4,0,0,0,0,4,5,0,8,0,3,0,"2018-01-03",24850.449219,24941.919922,24825.550781,24922.679688,24922.679688,456790000," 2 Jan 2018",24824.009766,"True"
"25"," 2 Jul 2017",0,8,5,0,0,0,1,0,0,0,1,0,7,0,2,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,4,0,0,0,0,0,"2017-07-03",21392.300781,21562.75,21391.710938,21479.269531,21479.269531,186810000," 2 Jul 2017",21349.630859,"True"
"26"," 2 Jun 2016",4,1,5,1,2,2,2,3,8,2,0,4,11,0,1,3,0,0,2,2,6,2,1,7,4,2,1,4,0,1,1,0,0,1,5,1,4,0,0,9,5,0,2,0,0,0,0,5,0,1,0,1,0,0,0,1,0,0,0,15,0,1,0,0,2,2,3,0,0,1,1,0,0,0,0,0,1,2,2,2,0,0,2,0,3,0,0,0,1,0,0,0,3,0,"2016-06-03",17799.800781,17833.169922,17689.679688,17807.060547,17807.060547,82270000," 2 Jun 2016",17838.560547,"False"
"27"," 2 Mar 2016",3,8,5,3,0,5,1,2,0,3,1,0,6,1,0,0,5,0,0,0,3,1,0,5,1,6,1,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,2,0,2,0,0,0,1,0,0,3,0,0,0,0,1,1,3,1,0,1,0,0,0,1,3,2,0,0,3,0,"2016-03-03",16896.169922,16944.310547,16820.730469,16943.900391,16943.900391,91110000," 2 Mar 2016",16899.320313,"True"
"28"," 2 Mar 2017",10,6,9,4,3,14,0,6,10,2,3,4,2,3,4,0,8,2,3,0,0,0,2,1,3,1,2,3,1,6,2,2,0,0,4,0,0,0,4,4,3,0,0,2,1,0,0,1,0,0,2,0,0,0,0,2,0,0,0,17,0,1,0,0,1,0,10,0,0,1,0,4,0,0,1,0,0,1,3,0,0,0,2,0,1,2,0,4,2,3,4,0,0,1,"2017-03-03",21008.75,21039.960938,20953.859375,21005.710938,21005.710938,254420000," 2 Mar 2017",21002.970703,"True"
"29"," 2 May 2016",4,7,3,4,5,5,2,0,3,2,0,0,1,2,4,4,1,1,5,4,0,0,2,0,2,0,3,6,0,0,3,5,1,0,2,2,8,0,0,3,3,2,4,0,4,0,2,4,2,0,1,4,1,0,0,1,0,2,0,7,0,0,0,0,4,2,8,6,0,0,0,3,0,0,1,2,0,0,0,0,4,0,4,2,0,6,0,0,0,3,1,4,3,0,"2016-05-03",17870.75,17870.75,17670.880859,17750.910156,17750.910156,97060000," 2 May 2016",17891.160156,"False"
"30"," 2 May 2017",10,12,13,24,11,10,5,4,8,10,3,5,12,11,2,16,7,4,3,1,2,0,2,2,6,5,1,8,2,5,1,5,2,3,2,0,4,1,5,7,2,0,6,2,0,8,0,2,0,2,1,0,1,0,0,0,4,6,2,24,9,0,12,0,2,7,14,3,1,6,0,3,1,1,2,1,2,1,1,0,2,2,0,2,7,3,0,0,0,2,0,0,2,0,"2017-05-03",20915,20972.740234,20874.179688,20957.900391,20957.900391,310920000," 2 May 2017",20949.890625,"True"
"31"," 2 Nov 2016",8,3,9,8,1,11,2,2,11,1,1,0,6,1,4,1,4,0,5,0,6,5,0,5,4,3,1,0,0,3,1,0,2,0,5,4,4,0,0,10,0,0,6,1,1,0,0,2,2,0,0,0,1,0,0,0,0,0,1,28,0,2,0,1,2,0,12,3,0,0,1,2,0,2,2,0,2,0,2,0,1,0,4,0,3,0,0,3,1,2,0,0,1,0,"2016-11-03",17978.75,18006.960938,17904.070313,17930.669922,17930.669922,77860000," 2 Nov 2016",17959.640625,"False"
"32"," 2 Nov 2017",81,18,24,38,54,48,16,15,11,23,16,9,6,7,7,11,28,25,4,11,2,21,6,4,3,1,13,3,9,5,12,11,16,3,7,1,2,16,5,19,5,8,13,3,2,9,11,7,0,2,4,0,4,4,12,1,3,6,6,107,10,2,1,4,0,0,19,5,2,4,3,9,2,0,4,1,2,1,4,10,1,7,0,0,2,6,51,5,11,3,5,0,9,7,"2017-11-03",23549.589844,23557.060547,23481.570313,23539.189453,23539.189453,312250000," 2 Nov 2017",23516.259766,"True"
"33"," 2 Oct 2016",0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2016-10-03",18279.599609,18279.800781,18203.75,18253.849609,18253.849609,68520000," 2 Oct 2016",18308.150391,"False"
"34"," 2 Oct 2017",13,14,6,1,7,20,2,6,2,3,7,12,0,1,4,2,5,2,0,5,1,6,0,0,3,0,1,0,0,7,1,14,1,3,0,1,4,3,4,4,9,0,0,1,1,9,4,3,3,0,9,9,4,1,7,2,3,7,0,27,0,1,0,0,1,2,8,3,0,8,7,5,0,0,2,2,3,0,3,0,0,0,0,4,0,4,2,1,0,1,3,0,2,2,"2017-10-03",22564.449219,22646.320313,22562.900391,22641.669922,22641.669922,238830000," 2 Oct 2017",22557.599609,"True"
"35"," 3 Apr 2016",0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2016-04-04",17799.390625,17806.380859,17710.669922,17737,17737,85230000," 3 Apr 2016",17792.75,"False"
"36"," 3 Apr 2017",9,3,3,7,4,4,4,2,5,9,2,1,2,0,5,0,1,4,2,1,0,0,2,0,2,4,1,6,7,2,1,4,3,1,2,4,2,0,3,1,2,0,1,1,1,0,2,3,0,3,0,0,2,1,0,5,3,0,0,21,0,1,0,5,3,2,8,0,1,0,0,2,1,0,1,1,0,0,2,0,1,2,6,0,0,2,0,0,0,0,1,2,0,0,"2017-04-04",20634.939453,20701.289063,20605.300781,20689.240234,20689.240234,237390000," 3 Apr 2017",20650.210938,"True"
"37"," 3 Aug 2016",1,4,2,3,2,2,0,2,10,1,0,0,5,2,0,2,0,0,8,2,1,0,0,2,3,1,2,2,0,3,0,0,0,0,2,5,0,2,0,8,0,0,1,0,0,0,0,2,2,0,2,0,1,0,0,0,0,0,1,5,2,2,0,0,2,1,7,2,4,0,0,4,0,0,1,2,0,2,1,0,1,0,0,2,0,6,0,0,2,1,0,0,2,0,"2016-08-04",18351.429688,18397.869141,18325.169922,18352.050781,18352.050781,64500000," 3 Aug 2016",18355,"False"
"38"," 3 Aug 2017",10,14,14,24,20,19,12,14,1,4,10,9,7,12,4,4,6,3,3,10,2,0,0,6,0,6,0,6,0,0,4,10,3,8,8,1,2,6,3,4,2,0,10,6,5,0,3,1,0,7,5,2,2,4,0,1,4,0,1,32,8,1,5,2,1,3,17,8,5,0,1,0,7,0,6,1,0,3,1,5,8,0,0,1,2,6,0,0,0,0,0,5,8,0,"2017-08-04",22058.390625,22092.810547,22024.640625,22092.810547,22092.810547,253640000," 3 Aug 2017",22026.099609,"True"
"39"," 3 Dec 2017",0,4,2,1,1,1,0,0,0,0,0,0,3,0,1,0,0,6,0,0,4,0,0,0,0,0,6,0,0,0,6,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,1,0,3,0,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,"2017-12-04",24424.109375,24534.039063,24288.189453,24290.050781,24290.050781,424250000," 3 Dec 2017",24231.589844,"True"
"40"," 3 Feb 2016",2,5,5,0,4,7,0,2,0,0,4,4,4,1,4,0,1,0,0,1,1,0,1,1,0,2,4,0,0,2,5,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,2,0,0,8,0,3,0,0,0,1,5,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,4,0,1,1,0,0,0,0,0,0,1,0,"2016-02-04",16329.669922,16485.839844,16266.160156,16416.580078,16416.580078,131490000," 3 Feb 2016",16336.660156,"True"
"41"," 3 Jan 2017",0,5,1,21,5,10,4,7,0,4,15,1,1,2,4,0,0,3,0,1,0,1,4,0,1,1,1,0,2,1,1,1,0,0,0,0,5,0,4,0,2,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,2,1,0,2,0,1,0,3,7,1,0,0,0,4,1,0,0,0,0,2,1,0,0,0,2,2,2,0,1,0,0,0,0,0,0,"2017-01-04",19890.939453,19956.140625,19878.830078,19942.160156,19942.160156,280010000," 3 Jan 2017",19881.759766,"True"
"42"," 3 Jan 2018",32,7,11,5,3,4,17,3,12,6,6,12,0,1,2,6,2,10,0,6,12,0,4,1,0,8,3,5,4,7,3,0,0,9,2,0,0,1,3,0,5,3,0,15,5,6,2,2,2,10,0,2,2,11,2,2,5,0,4,50,2,2,1,3,0,3,19,4,0,7,0,1,0,0,2,0,1,1,2,2,1,2,5,2,1,1,0,0,2,0,2,0,2,6,"2018-01-04",24964.859375,25105.960938,24963.269531,25075.130859,25075.130859,403280000," 3 Jan 2018",24922.679688,"True"
"43"," 3 Mar 2016",4,4,9,2,4,0,1,0,0,0,0,0,16,2,0,0,0,0,0,0,9,0,0,0,2,6,2,0,1,3,0,1,3,0,2,1,0,2,0,2,3,0,2,1,1,0,0,2,0,0,0,0,0,0,0,1,2,0,4,5,0,2,0,0,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,0,2,3,0,0,0,0,0,0,4,0,"2016-03-04",16945,17062.380859,16898.839844,17006.769531,17006.769531,106910000," 3 Mar 2016",16943.900391,"True"
"44"," 3 May 2016",2,3,5,1,6,8,2,4,5,2,3,3,7,2,1,10,2,2,5,2,0,0,0,2,1,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,2,4,4,6,0,0,0,0,0,0,0,2,0,8,0,2,0,0,2,0,4,4,2,0,0,0,3,0,0,2,0,2,2,0,4,1,0,3,0,4,0,5,0,0,0,0,1,1,"2016-05-04",17735.019531,17738.060547,17609.009766,17651.259766,17651.259766,95020000," 3 May 2016",17750.910156,"False"
"45"," 3 May 2017",35,10,14,8,7,20,14,8,2,17,5,10,6,8,6,17,10,1,14,1,8,12,6,12,5,2,7,1,2,4,4,2,0,2,1,3,5,0,2,16,5,0,9,8,5,9,4,6,6,0,4,0,0,6,0,4,3,0,1,68,0,2,2,0,2,4,14,2,2,0,4,2,0,0,3,1,0,0,1,1,0,0,0,6,8,3,0,7,0,1,4,0,5,0,"2017-05-04",20987.830078,20990.789063,20847.949219,20951.470703,20951.470703,274720000," 3 May 2017",20957.900391,"False"
"46"," 3 Nov 2016",1,5,4,3,2,2,0,4,14,2,2,2,4,4,3,0,0,0,4,4,0,13,0,6,2,0,1,0,1,3,1,1,2,0,3,2,0,0,1,6,0,0,4,0,0,0,0,2,0,2,1,2,3,0,0,0,0,0,4,4,1,3,0,0,2,0,5,1,5,0,0,1,0,0,0,0,1,1,1,2,0,1,4,2,0,1,0,2,0,0,2,0,1,3,"2016-11-04",17928.349609,17986.759766,17883.560547,17888.279297,17888.279297,97760000," 3 Nov 2016",17930.669922,"False"
"47"," 3 Oct 2016",5,6,2,3,6,6,1,2,4,5,2,0,0,0,4,3,0,2,0,1,0,2,0,0,2,5,0,0,1,2,0,4,2,0,0,4,1,0,1,2,2,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,15,1,0,0,0,2,2,6,0,0,0,0,0,2,2,1,0,0,0,1,0,3,2,2,2,2,0,0,0,2,0,0,0,2,0,"2016-10-04",18267.679688,18313.769531,18116.259766,18168.449219,18168.449219,79710000," 3 Oct 2016",18253.849609,"False"
"48"," 3 Oct 2017",14,20,14,4,26,14,8,12,5,17,8,66,3,3,6,4,2,11,0,8,7,11,2,0,3,2,1,3,10,9,1,0,11,8,3,3,8,6,4,15,6,11,4,5,0,3,4,6,11,3,8,8,0,2,7,1,5,2,0,43,0,2,2,0,5,7,10,0,0,8,8,0,0,1,8,3,4,3,2,3,10,0,0,2,6,7,3,0,9,1,0,4,15,3,"2017-10-04",22645.669922,22685.939453,22632.800781,22661.640625,22661.640625,235730000," 3 Oct 2017",22641.669922,"True"
"49"," 4 Apr 2016",3,0,4,0,5,2,2,3,0,0,0,0,2,0,3,0,1,0,0,0,0,1,1,0,1,0,1,2,1,1,3,0,5,1,0,0,1,0,0,0,0,0,3,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,1,3,0,2,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,2,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,"2016-04-05",17718.029297,17718.029297,17579.560547,17603.320313,17603.320313,115230000," 4 Apr 2016",17737,"False"
"50"," 4 Apr 2017",5,3,3,14,11,7,3,2,7,0,0,6,0,2,2,2,0,1,0,4,2,1,4,0,2,8,2,0,0,1,2,1,2,1,6,6,1,0,0,4,0,0,4,4,3,1,0,2,3,0,2,5,2,0,1,3,1,0,1,23,0,1,4,0,0,0,11,2,0,0,0,0,2,0,1,1,3,0,1,1,0,0,0,0,4,1,0,2,0,3,2,0,4,0,"2017-04-05",20745.060547,20887.5,20639.550781,20648.150391,20648.150391,284980000," 4 Apr 2017",20689.240234,"False"
"51"," 4 Aug 2016",3,7,7,3,4,4,1,2,4,1,2,0,2,0,2,0,1,0,6,4,4,0,2,0,3,3,4,0,1,2,4,3,2,0,0,0,1,0,0,3,0,0,5,2,0,0,0,2,2,4,2,0,2,0,0,0,0,0,1,6,0,1,0,0,2,2,6,2,3,0,0,1,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,3,0,0,5,0,"2016-08-05",18402.800781,18543.529297,18402.800781,18543.529297,18543.529297,92420000," 4 Aug 2016",18352.050781,"True"
"52"," 4 Dec 2016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2016-12-05",19244.349609,19274.849609,19186.730469,19216.240234,19216.240234,317800000," 4 Dec 2016",19170.419922,"True"
