"","date","PRON","fed","stock","market","trump","bank","rate","big","cramer","share","new","year","ceo","job","investor","high","apple","hike","tax","earning","rise","report","facebook","china","growth","analyst","trade","street","economy","good","buy","wall","plan","time","amazon","fall","company","hit","bitcoin","dollar","low","tech","yellen","expect","rally","price","iphone","central","early","start","cut","billion","datum","deal","economic","update","need","google","week","bond","ed","policy","oil","business","inflation","mover","sale","op","look","beat","raise","million","like","strategist","trader","sell","goldman","want","twitter","hour","global","fund","ahead","surge","jump","change","gold","chair","come","watch","drop","gain","ecb","day","yield"
"1075","27-Oct-16",9,0,3,3,2,0,0,3,3,4,4,7,11,2,2,1,4,0,0,10,0,4,0,1,2,2,1,4,2,1,0,2,1,2,4,2,3,0,0,0,2,0,0,3,1,0,0,0,1,2,0,0,0,6,0,0,0,2,0,1,9,0,1,1,0,1,2,7,3,4,0,0,1,0,1,1,1,0,3,0,1,1,2,1,1,2,1,0,0,0,2,0,0,4,0
"1076","27-Oct-17",27,18,15,21,18,5,12,14,9,5,3,4,9,0,4,10,6,2,3,17,8,12,1,2,5,5,6,3,11,4,6,2,2,12,15,0,2,9,0,0,8,15,0,1,2,0,8,1,2,1,3,8,0,1,2,8,2,0,6,0,43,3,0,3,1,0,1,9,0,4,0,0,5,4,0,0,0,2,3,0,4,1,0,1,0,2,2,18,0,0,0,0,8,15,1
"1077","27-Sep-14",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1078","27-Sep-15",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1079","27-Sep-16",5,7,2,4,4,4,5,7,0,6,1,0,0,2,0,7,0,0,2,0,0,3,2,0,0,0,1,2,0,0,1,0,0,2,0,2,0,1,0,0,3,0,4,0,1,2,0,0,2,0,2,0,2,2,4,0,0,0,0,0,10,0,0,0,0,2,1,3,0,0,0,1,0,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,0,1,0
"1080","27-Sep-17",54,8,19,12,14,12,20,5,21,9,11,8,18,4,3,11,5,5,19,0,2,9,2,3,3,4,10,4,12,13,3,4,12,1,6,2,5,10,0,9,12,1,4,0,1,2,8,3,2,8,6,3,6,3,5,3,4,0,2,1,51,0,1,6,0,2,8,22,0,0,2,0,4,4,1,1,2,15,0,2,0,2,0,5,1,1,8,0,2,3,0,3,0,6,0
"1081","28-Apr-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0
"1082","28-Apr-15",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1083","28-Apr-16",10,5,0,4,0,2,1,3,1,4,2,0,1,2,2,2,1,0,0,6,1,0,1,0,2,0,3,1,2,1,0,1,0,0,4,2,0,0,0,1,6,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,14,0,0,1,0,1,0,4,2,2,0,0,0,1,1,0,0,2,0,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
"1084","28-Apr-17",30,1,10,5,18,6,3,0,5,5,7,4,4,1,2,5,3,2,6,7,1,3,2,1,1,3,6,4,3,6,4,3,7,4,8,2,9,5,0,0,2,9,0,4,6,2,1,2,2,2,2,4,2,0,6,0,1,0,2,1,16,1,0,0,0,2,2,12,4,0,0,1,3,0,1,1,0,3,0,0,0,1,3,0,0,0,1,2,2,0,0,1,0,12,0
"1085","28-Aug-14",0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1086","28-Aug-15",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1087","28-Aug-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1088","28-Aug-17",22,0,8,14,11,11,4,6,4,9,7,12,4,1,3,13,3,0,0,0,2,4,0,1,0,3,6,8,0,3,1,6,0,0,6,3,1,8,0,4,0,0,11,0,3,6,0,5,4,0,4,3,0,0,2,3,1,0,3,2,10,1,4,0,0,2,0,8,3,1,0,3,2,3,1,0,1,2,0,2,0,0,0,0,5,0,4,2,0,3,3,1,5,5,4
"1089","28-Dec-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"1090","28-Dec-16",3,4,5,3,13,2,4,7,0,2,8,5,1,0,1,3,1,0,0,0,0,0,1,0,7,0,0,1,5,5,0,1,0,1,4,5,0,5,0,7,7,0,0,1,6,2,0,0,2,2,0,0,3,2,0,0,0,0,0,2,25,5,1,0,0,2,3,16,0,0,0,0,9,2,0,4,0,2,0,1,2,0,1,0,0,0,2,0,0,0,0,2,0,3,3
"1091","28-Dec-17",22,2,6,8,2,4,5,14,4,2,3,4,1,3,3,4,5,0,0,0,1,3,1,15,1,6,5,1,0,3,3,1,0,1,1,1,5,1,7,0,3,8,0,0,0,2,3,1,0,1,2,6,6,1,1,0,5,0,6,0,22,0,2,0,5,0,4,6,1,3,3,0,1,0,0,0,0,0,0,2,0,0,1,0,3,1,0,0,0,1,0,2,0,5,3
"1092","28-Feb-14",4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1093","28-Feb-17",14,13,6,2,17,9,11,7,3,17,0,5,5,4,2,3,3,1,0,7,3,1,0,5,5,1,5,0,4,1,1,4,11,2,0,6,3,2,0,0,3,1,0,2,2,6,0,4,5,3,0,0,0,0,3,0,0,0,0,1,14,2,1,0,0,2,2,7,2,5,0,0,0,1,0,0,0,5,0,0,0,1,3,2,0,0,2,0,1,1,7,2,0,3,0
"1094","28-Jan-14",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1095","28-Jan-15",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1096","28-Jan-16",6,10,1,4,0,1,6,1,5,3,1,5,2,0,1,0,0,0,0,5,0,1,4,0,2,1,2,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,3,0,1,0,0,1,0,0,1,0,0,0,11,0,2,0,0,3,0,4,1,2,1,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0
"1097","28-Jan-17",0,7,0,1,8,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"1098","28-Jan-18",7,3,0,4,3,2,8,4,0,0,0,0,1,0,1,0,0,3,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,4,6,0,0,0,0,0,3,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1099","28-Jul-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1100","28-Jul-16",14,9,8,6,1,3,5,2,3,4,4,3,7,4,3,2,0,5,0,12,0,3,7,0,5,1,3,2,0,6,0,1,2,0,4,1,3,0,0,0,1,1,0,1,0,3,0,0,1,5,2,3,1,0,0,0,2,0,0,0,17,0,2,4,0,1,4,11,4,2,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0,5,0
"1101","28-Jul-17",11,0,10,11,1,5,3,5,6,1,1,6,12,3,7,3,3,0,1,4,3,2,4,4,6,3,2,2,0,3,2,2,0,2,7,0,2,5,0,2,8,8,0,2,0,1,0,0,1,1,1,1,4,0,1,0,1,1,1,3,9,2,1,0,0,1,1,9,1,2,0,0,1,1,0,2,0,2,4,0,1,0,3,2,0,0,0,0,0,0,4,4,0,3,0
"1102","28-Jun-16",4,0,2,2,0,1,0,0,2,5,2,0,5,2,3,0,0,0,0,3,4,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1,0,0,0,3,0,1,0,0,4,2,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,5,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"1103","28-Jun-17",36,6,14,10,8,28,18,6,4,3,3,2,4,0,5,0,9,2,2,0,4,11,4,6,13,2,7,1,8,3,3,1,3,6,5,1,4,7,4,0,11,3,5,0,1,0,3,9,2,5,0,2,0,3,3,0,4,6,0,3,25,2,2,2,1,2,4,11,3,0,2,3,1,0,3,0,2,0,0,1,14,0,1,0,1,1,4,0,4,2,3,0,9,2,0
"1104","28-Mar-14",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1105","28-Mar-15",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1106","28-Mar-16",1,3,5,2,0,0,3,2,0,0,3,0,2,0,1,0,2,0,0,0,0,0,3,4,0,1,0,0,1,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,2,0,0,0,0,0,1,0,4,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1
"1107","28-Mar-17",20,11,5,7,14,5,14,0,3,1,2,8,0,1,4,10,0,7,3,3,4,2,2,6,5,1,3,3,0,0,2,3,3,1,0,0,0,0,0,4,1,1,0,2,0,2,1,0,3,2,0,0,4,1,5,0,2,0,2,0,19,0,1,3,0,3,0,10,5,2,0,0,3,0,0,1,0,0,2,1,0,1,0,4,2,1,0,0,0,0,1,2,0,0,0
"1108","28-May-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1109","28-May-15",6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1110","28-May-16",2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1111","28-May-17",0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1112","28-Nov-14",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1113","28-Nov-16",2,0,11,6,17,2,10,2,7,1,1,3,2,4,3,5,2,5,0,0,0,2,0,0,2,6,4,0,2,1,1,0,0,0,2,1,0,0,0,5,0,2,2,0,7,0,0,0,2,1,0,1,1,2,0,0,2,0,1,2,5,0,0,0,0,1,0,6,1,0,0,0,2,3,4,0,0,0,0,0,2,0,4,3,0,0,3,0,7,0,1,4,0,5,2
"1114","28-Nov-17",20,35,25,8,4,26,13,11,15,3,8,8,7,3,7,14,0,6,19,0,5,0,6,1,1,2,6,1,24,7,13,1,4,11,4,3,0,10,10,2,2,2,6,3,4,2,0,0,0,0,1,5,2,3,0,0,1,1,4,10,54,6,0,1,0,0,6,18,3,0,0,0,8,0,3,7,6,3,0,2,7,4,1,2,0,8,8,8,1,10,0,2,0,9,3
"1115","28-Oct-14",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1116","28-Oct-15",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"1117","28-Oct-16",14,0,3,1,2,0,0,1,4,6,4,2,3,0,0,0,0,0,0,5,1,1,2,0,0,2,2,2,4,0,7,2,1,2,4,1,4,1,0,0,2,0,0,0,0,1,0,0,1,0,2,4,1,0,0,0,1,4,0,0,3,0,0,0,0,1,2,5,2,3,0,0,1,0,1,6,0,0,2,0,0,0,0,1,2,0,1,0,0,0,2,0,0,5,0
"1118","28-Oct-17",6,7,0,3,9,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,16,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0
"1119","28-Sep-16",7,4,2,4,2,0,1,2,4,1,2,2,0,2,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,1,2,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,2,13,0,2,0,2,1,1,12,1,0,2,0,1,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,4,0,3,0,0,4,0
"1120","28-Sep-17",38,6,11,9,20,20,9,4,2,13,9,8,4,3,5,1,8,0,31,8,7,5,4,8,11,4,7,0,0,1,9,0,19,1,6,1,8,17,5,2,12,0,0,6,4,2,5,4,2,3,11,2,5,1,3,4,4,4,6,1,25,0,0,3,1,2,8,22,0,2,8,0,3,0,1,0,0,1,6,7,0,7,0,1,2,3,2,3,2,2,3,4,0,12,0
"1121","29-Apr-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1122","29-Apr-15",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"1123","29-Apr-16",18,3,9,1,0,1,8,10,7,13,3,1,3,4,3,6,1,0,0,11,5,1,6,0,0,3,3,7,0,3,1,4,3,6,5,2,0,4,0,0,2,0,0,2,0,1,0,0,1,0,5,0,2,0,0,0,1,0,1,0,10,0,1,1,0,1,0,4,0,0,2,1,2,2,1,5,0,3,0,0,0,1,1,0,0,4,2,0,0,0,2,1,0,1,0
"1124","29-Apr-17",2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1125","29-Aug-14",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1126","29-Aug-16",11,14,8,8,1,3,14,2,4,3,0,1,0,2,2,4,0,11,0,0,2,2,1,0,0,5,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,7,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,4,17,0,1,0,2,2,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0
"1127","29-Aug-17",15,12,7,21,4,16,10,6,7,3,7,9,0,0,7,5,6,6,1,4,4,3,3,4,4,7,0,1,1,1,0,1,4,3,5,5,3,4,10,4,7,4,2,4,0,8,12,3,4,0,2,2,0,0,13,5,0,3,2,0,18,0,3,3,0,2,0,17,1,6,0,1,3,0,0,0,3,0,0,2,0,5,0,0,2,0,5,0,3,1,1,6,1,1,0
"1128","29-Dec-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1129","29-Dec-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1130","29-Dec-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1131","29-Dec-16",15,4,5,11,8,5,1,3,2,0,5,7,0,3,7,3,0,10,0,0,3,1,0,0,0,5,1,1,2,5,1,1,0,3,2,3,4,4,0,4,3,0,6,6,8,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,5,11,0,2,0,2,0,10,0,1,0,0,0,0,1,0,0,0,1,1,0,1,2,0,0,0,3,0,0,0,3,2,0,3,8
"1132","29-Dec-17",13,2,8,8,6,5,3,10,4,1,9,29,0,0,9,1,4,2,3,1,2,1,0,6,2,0,1,2,0,4,5,2,2,7,1,2,2,2,7,6,11,2,0,4,0,0,2,0,1,4,1,1,0,2,1,4,0,0,0,0,10,0,1,0,0,0,2,13,8,0,0,0,0,0,0,1,4,0,1,0,0,2,4,1,0,0,4,0,1,1,3,5,0,5,3
"1133","29-Feb-16",4,0,2,2,0,0,0,1,5,3,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,1,0,0,2,0,0,0,4,0
"1134","29-Jan-14",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"1135","29-Jan-15",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1136","29-Jan-16",10,4,6,5,1,3,3,3,4,0,2,4,2,1,0,1,0,3,0,2,0,0,0,2,1,1,6,0,2,2,2,0,0,0,0,0,0,0,0,0,2,1,0,3,3,0,0,1,3,0,1,0,1,2,0,0,0,0,0,0,5,0,4,0,0,3,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,1,3,0,0,0,0,0,3,0,0,0,0,2,0
"1137","29-Jan-17",2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"1138","29-Jan-18",27,6,16,13,24,21,12,16,7,3,18,22,2,0,1,12,12,0,12,3,11,8,6,11,5,3,6,7,3,5,0,5,6,0,5,5,3,5,0,6,7,9,2,4,3,0,8,6,4,0,0,8,0,1,3,8,3,8,3,2,27,3,1,4,3,0,7,16,4,0,7,8,1,0,0,6,3,0,1,2,4,0,3,0,2,6,5,1,2,2,5,1,3,3,6
"1139","29-Jul-14",0,0,0,0,1,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"1140","29-Jul-15",0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1141","29-Jul-16",11,0,8,1,0,2,2,4,3,7,3,3,3,0,0,2,0,0,0,7,5,0,0,0,3,0,3,1,3,0,6,1,0,0,3,2,3,2,0,0,1,2,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,1,0,3,1,2,0,0,2,0,5,0,4,0,1,0,0,2,0,1,0,0,0,0,2,0,0,2,1,1,0,1,0,2,0,0,1,0
